15011.57 3.701417e+05 1.143353e+02
15011.66 3.670544e+05 1.208806e+02
15011.76 3.636660e+05 1.242868e+02
15011.86 3.707114e+05 1.289210e+02
15011.95 3.657459e+05 1.288976e+02
15012.05 3.647266e+05 1.287453e+02
15012.15 3.783792e+05 1.309073e+02
15012.24 3.804329e+05 1.305804e+02
15012.34 3.705686e+05 1.278390e+02
15012.44 3.893195e+05 1.315210e+02
15012.53 3.954479e+05 1.309646e+02
15012.63 3.819606e+05 1.258548e+02
15012.72 3.716187e+05 1.213446e+02
15012.82 3.722567e+05 1.176843e+02
15012.92 3.771197e+05 1.125148e+02
15013.01 3.680798e+05 1.003056e+02
15013.11 3.500689e+05 7.956780e+01
15013.21 3.414519e+05 5.538980e+01
15013.30 3.049566e+05 2.973540e+01
15013.40 3.006373e+05 1.687610e+01
15013.49 3.640144e+05 2.105140e+01
15013.59 3.646889e+05 2.735200e+01
15013.69 3.582733e+05 2.819390e+01
15013.78 3.032078e+05 1.850740e+01
15013.88 2.798353e+05 1.013030e+01
15013.98 3.745911e+05 8.714300e+00
15014.07 4.276267e+05 1.498830e+01
15014.17 3.927121e+05 2.880640e+01
15014.26 4.024117e+05 5.149860e+01
15014.36 3.871378e+05 7.130900e+01
15014.46 3.969854e+05 9.058170e+01
15014.55 3.849951e+05 1.015182e+02
15014.65 3.780911e+05 1.081148e+02
15014.74 3.761850e+05 1.135609e+02
15014.84 3.746728e+05 1.173347e+02
15014.94 3.730826e+05 1.204718e+02
15015.03 3.800794e+05 1.247070e+02
15015.13 3.700284e+05 1.228059e+02
15015.22 3.673103e+05 1.193815e+02
15015.32 3.677655e+05 1.161197e+02
15015.42 3.712003e+05 1.170513e+02
15015.51 3.694048e+05 1.201517e+02
15015.61 3.643449e+05 1.232131e+02
15015.70 3.668876e+05 1.281674e+02
15015.80 3.671672e+05 1.291415e+02
15015.90 3.602548e+05 1.276539e+02
15015.99 3.656481e+05 1.275822e+02
15016.09 3.666175e+05 1.285166e+02
15016.18 3.673190e+05 1.291538e+02
15016.28 3.625053e+05 1.291972e+02
15016.38 3.594086e+05 1.302282e+02
15016.47 3.617307e+05 1.330596e+02
15016.57 3.621395e+05 1.351552e+02
15016.66 3.601008e+05 1.330795e+02
15016.76 3.582327e+05 1.319910e+02
15016.86 3.597134e+05 1.322080e+02
15016.95 3.641905e+05 1.339530e+02
15017.05 3.586078e+05 1.324943e+02
15017.14 3.573682e+05 1.314076e+02
15017.24 3.637170e+05 1.325595e+02
15017.33 3.657563e+05 1.326016e+02
15017.43 3.563933e+05 1.291818e+02
15017.53 3.533866e+05 1.297203e+02
15017.62 3.519454e+05 1.297502e+02
15017.72 3.465856e+05 1.283719e+02
15017.81 3.523131e+05 1.300663e+02
15017.91 3.506092e+05 1.259812e+02
15018.01 3.474446e+05 1.267860e+02
15018.10 3.529310e+05 1.289820e+02
15018.20 3.491924e+05 1.261978e+02
15018.29 3.483221e+05 1.245164e+02
15018.39 3.517720e+05 1.252757e+02
15018.48 3.545960e+05 1.261597e+02
15018.58 3.561405e+05 1.255780e+02
15018.68 3.581839e+05 1.249004e+02
15018.77 3.500055e+05 1.218736e+02
15018.87 3.541680e+05 1.207585e+02
15018.96 3.660685e+05 1.215246e+02
15019.06 3.675271e+05 1.197847e+02
15019.15 3.638948e+05 1.196658e+02
15019.25 3.667869e+05 1.233504e+02
15019.34 3.773764e+05 1.281501e+02
15019.44 3.707098e+05 1.279949e+02
15019.54 3.699387e+05 1.280815e+02
15019.63 3.720791e+05 1.296038e+02
15019.73 3.673321e+05 1.279524e+02
15019.82 3.664633e+05 1.263974e+02
15019.92 3.633898e+05 1.243242e+02
15020.01 3.568725e+05 1.233489e+02
15020.11 3.530191e+05 1.201963e+02
15020.21 3.465034e+05 1.147858e+02
15020.30 3.425487e+05 1.068347e+02
15020.40 3.407410e+05 1.007563e+02
15020.49 3.415028e+05 9.994510e+01
15020.59 3.432586e+05 1.034610e+02
15020.68 3.419626e+05 1.102412e+02
15020.78 3.364870e+05 1.120667e+02
15020.87 3.374738e+05 1.131612e+02
15020.97 3.368426e+05 1.148157e+02
15021.06 3.352613e+05 1.156156e+02
15021.16 3.369213e+05 1.152688e+02
15021.26 3.361941e+05 1.140534e+02
15021.35 3.391118e+05 1.144082e+02
15021.45 3.298752e+05 1.101175e+02
15021.54 3.291910e+05 1.079114e+02
15021.64 3.307259e+05 1.064069e+02
15021.73 3.266010e+05 1.013437e+02
15021.83 3.326597e+05 9.765150e+01
15021.92 3.303468e+05 9.228710e+01
15022.02 3.203392e+05 8.333710e+01
15022.11 3.258673e+05 7.369080e+01
15022.21 3.201522e+05 5.952070e+01
15022.31 3.125521e+05 4.565810e+01
15022.40 3.097029e+05 3.233650e+01
15022.50 3.167028e+05 2.061150e+01
15022.59 2.974166e+05 1.045360e+01
15022.69 2.685032e+05 5.302700e+00
15022.78 2.697760e+05 3.987100e+00
15022.88 1.315033e+05 2.028900e+00
15022.97 3.056670e+05 7.264400e+00
15023.07 3.488367e+05 1.528860e+01
15023.16 3.464579e+05 2.832290e+01
15023.26 3.142042e+05 3.984450e+01
15023.35 3.218132e+05 5.379440e+01
15023.45 3.181881e+05 6.417810e+01
15023.54 3.139713e+05 7.176760e+01
15023.64 3.163338e+05 7.895800e+01
15023.73 3.115006e+05 8.436460e+01
15023.83 2.970491e+05 8.535280e+01
15023.92 2.873877e+05 8.695850e+01
15024.02 2.813673e+05 8.996590e+01
15024.11 2.764275e+05 9.235190e+01
15024.21 2.682594e+05 9.226850e+01
15024.31 2.623473e+05 9.168130e+01
15024.40 2.558521e+05 9.088150e+01
15024.50 2.508312e+05 9.137980e+01
15024.59 2.458797e+05 9.133390e+01
15024.69 2.377907e+05 8.980200e+01
15024.78 2.417164e+05 9.143800e+01
15024.88 2.354115e+05 8.916550e+01
15024.97 2.294037e+05 8.743470e+01
15025.07 2.205228e+05 8.589090e+01
15025.16 2.196495e+05 8.618500e+01
15025.26 2.321465e+05 8.901330e+01
15025.35 2.402835e+05 9.015180e+01
15025.45 2.400940e+05 8.963160e+01
15025.54 2.443947e+05 9.016050e+01
15025.64 2.539008e+05 9.260910e+01
15025.73 2.632306e+05 9.357170e+01
15025.83 2.707265e+05 9.491810e+01
15025.92 2.795813e+05 9.318880e+01
15026.02 2.812183e+05 8.437040e+01
15026.11 2.861896e+05 7.253110e+01
15026.21 2.938496e+05 6.363080e+01
15026.30 3.073907e+05 6.559790e+01
15026.40 3.181388e+05 7.658580e+01
15026.49 3.186902e+05 8.405040e+01
15026.59 3.145434e+05 8.120590e+01
15026.68 3.227158e+05 7.397410e+01
15026.78 3.153325e+05 5.951330e+01
15026.87 2.956267e+05 3.946290e+01
15026.97 2.819229e+05 2.190400e+01
15027.06 2.889934e+05 1.259280e+01
15027.16 3.541128e+05 1.619250e+01
15027.25 3.743500e+05 3.004980e+01
15027.35 3.678207e+05 4.856680e+01
15027.44 3.643915e+05 6.774290e+01
15027.54 3.557360e+05 8.112910e+01
15027.63 3.532427e+05 9.100750e+01
15027.72 3.509760e+05 9.676510e+01
15027.82 3.494635e+05 9.951470e+01
15027.91 3.460793e+05 1.007485e+02
15028.01 3.502708e+05 1.037757e+02
15028.10 3.516085e+05 1.056650e+02
15028.20 3.570925e+05 1.083912e+02
15028.29 3.614278e+05 1.120580e+02
15028.39 3.545685e+05 1.120678e+02
15028.48 3.490036e+05 1.126409e+02
15028.58 3.486998e+05 1.127246e+02
15028.67 3.491940e+05 1.123342e+02
15028.77 3.534384e+05 1.113774e+02
15028.86 3.560934e+05 1.080507e+02
15028.96 2.542681e+05 1.445200e+01
15029.05 2.484936e+05 1.178690e+01
15029.15 2.341107e+05 7.498700e+00
15029.24 2.675668e+05 5.916300e+00
15029.34 3.235848e+05 7.997900e+00
15029.43 3.330537e+05 1.149840e+01
15029.53 2.974741e+05 1.469460e+01
15029.62 2.927496e+05 1.760520e+01
15029.71 3.276536e+05 1.961990e+01
15029.81 3.341253e+05 2.021070e+01
15029.90 3.341301e+05 2.088260e+01
15030.00 3.767201e+05 1.061726e+02
15030.09 3.722247e+05 1.043792e+02
15030.19 3.644549e+05 1.006841e+02
15030.28 3.618278e+05 9.723890e+01
15030.38 3.630236e+05 9.198690e+01
15030.47 3.116549e+05 1.474830e+01
15030.57 3.081588e+05 1.161140e+01
15030.66 3.448654e+05 5.073510e+01
15030.76 4.127745e+05 6.590300e+00
15030.85 4.104266e+05 3.721800e+00
15030.94 4.480780e+05 1.659200e+00
15031.04 8.315471e+05 1.939200e+00
15031.13 4.119750e+05 1.245220e+01
15031.23 2.479742e+05 2.314300e+00
15031.32 3.066150e+05 6.225300e+00
15031.42 3.527851e+05 1.076740e+01
15031.51 3.412780e+05 1.428630e+01
15031.61 3.290513e+05 1.676800e+01
15031.70 3.320639e+05 1.909980e+01
15031.79 3.713115e+05 9.566250e+01
15031.89 3.603588e+05 9.478250e+01
15031.98 3.662497e+05 9.586660e+01
15032.08 3.717462e+05 9.618950e+01
15032.17 3.746321e+05 9.484930e+01
15032.27 3.676281e+05 8.789370e+01
15032.36 3.558376e+05 8.305210e+01
15032.46 3.614395e+05 8.493700e+01
15032.55 3.637342e+05 8.805770e+01
15032.64 3.615323e+05 8.940960e+01
15032.74 3.707238e+05 9.120620e+01
15032.83 3.765028e+05 8.911180e+01
15032.93 3.566049e+05 8.183390e+01
15033.02 3.548487e+05 7.508460e+01
15033.12 3.698312e+05 6.954520e+01
15033.21 3.745226e+05 6.061720e+01
15033.30 3.462527e+05 4.588880e+01
15033.40 3.032648e+05 6.004400e+00
15033.49 2.777425e+05 3.197000e+00
15033.59 2.421655e+05 1.726200e+00
15033.68 -1.480099e+05 3.587000e-01
15033.78 -1.336508e+06 -8.601000e-01
15033.87 -1.805347e+06 8.783000e-01
15033.96 4.449397e+05 5.640000e-01
15034.06 1.060553e+06 2.266200e+00
15034.15 8.511752e+05 4.297500e+00
15034.25 5.393251e+05 5.808900e+00
15034.34 4.042435e+05 3.631960e+01
15034.44 4.278833e+05 1.126160e+01
15034.53 4.365283e+05 1.425670e+01
15034.62 3.880776e+05 5.520810e+01
15034.72 3.840516e+05 5.326360e+01
15034.81 3.762355e+05 4.953860e+01
15034.91 3.531540e+05 4.067850e+01
15035.00 3.665507e+05 3.160710e+01
15035.10 3.176254e+05 1.771040e+01
15035.19 2.850696e+05 8.646800e+00
15035.28 8.281666e+05 2.726600e+00
15035.38 3.611339e+06 3.854300e+00
15035.47 1.797177e+06 1.870100e+00
15035.57 2.616500e+05 7.606000e-01
15035.66 4.131390e+05 9.203300e+00
15035.75 6.491027e+05 5.443600e+00
15035.85 2.909328e+05 5.134100e+00
15035.94 3.596919e+05 9.948100e+00
15036.04 3.979970e+05 5.777770e+01
15036.13 3.952018e+05 7.033450e+01
15036.22 3.858200e+05 7.864620e+01
15036.32 3.760947e+05 8.315780e+01
15036.41 3.765781e+05 8.899820e+01
15036.51 3.769058e+05 9.279780e+01
15036.60 3.724768e+05 9.552850e+01
15036.69 3.760785e+05 9.839920e+01
15036.79 3.699884e+05 9.902650e+01
15036.88 3.647868e+05 9.912460e+01
15036.98 3.757017e+05 1.019117e+02
15037.07 3.657469e+05 1.017249e+02
15037.16 3.635280e+05 1.028440e+02
15037.26 3.786626e+05 1.066643e+02
15037.35 3.741852e+05 1.067613e+02
15037.45 3.588980e+05 1.037918e+02
15037.54 3.627901e+05 1.040717e+02
15037.63 3.633091e+05 1.035755e+02
15037.73 3.630877e+05 1.026574e+02
15037.82 3.565387e+05 1.019795e+02
15037.92 3.548799e+05 1.013014e+02
15038.01 3.563855e+05 9.897070e+01
15038.10 3.599567e+05 9.682910e+01
15038.20 3.564377e+05 9.325880e+01
15038.29 3.528691e+05 8.961800e+01
15038.39 3.462216e+05 8.433060e+01
15038.48 3.426081e+05 7.764520e+01
15038.57 3.534475e+05 7.093430e+01
15038.67 3.431616e+05 5.926070e+01
15038.76 3.279446e+05 4.573940e+01
15038.86 4.413516e+05 1.148460e+01
15038.95 5.874105e+05 8.520900e+00
15039.04 5.895684e+05 4.988100e+00
15039.14 3.562831e+05 5.613300e+00
15039.23 2.027880e+05 8.428000e-01
15039.32 5.769739e+05 2.964000e+00
15039.42 5.440774e+05 5.734000e+00
15039.51 2.930092e+05 2.325910e+01
15039.61 2.059589e+05 7.354000e+00
15039.70 2.295841e+05 1.215760e+01
15039.79 2.812188e+05 5.514770e+01
15039.89 2.589762e+05 5.813460e+01
15039.98 2.488952e+05 6.179830e+01
15040.07 2.820158e+05 2.592010e+01
15040.17 2.409989e+05 6.746210e+01
15040.26 2.386635e+05 6.956350e+01
15040.36 2.436267e+05 7.427280e+01
15040.45 2.496425e+05 7.576500e+01
15040.54 2.523409e+05 7.603140e+01
15040.64 2.434146e+05 7.523560e+01
15040.73 2.208849e+05 2.418700e+01
15040.82 2.639253e+05 8.165190e+01
15040.92 2.722411e+05 8.246950e+01
15041.01 2.836343e+05 8.430130e+01
15041.10 2.891433e+05 8.442610e+01
15041.20 2.909300e+05 8.335770e+01
15041.29 2.972476e+05 8.320930e+01
15041.39 3.049800e+05 8.395560e+01
15041.48 3.067245e+05 8.194280e+01
15041.57 3.127293e+05 7.871770e+01
15041.67 3.133483e+05 7.369150e+01
15041.76 3.179004e+05 6.787820e+01
15041.85 3.351218e+05 5.861890e+01
15041.95 3.446665e+05 4.723370e+01
15042.04 3.429406e+05 3.493750e+01
15042.13 3.203273e+05 7.362500e+00
15042.23 2.602853e+05 5.631500e+00
15042.32 2.191439e+05 4.447100e+00
15042.41 2.520383e+05 3.538500e+00
15042.51 1.969079e+05 1.968800e+00
15042.60 -1.466331e+05 -1.960000e-01
15042.69 -3.000931e+05 -1.122400e+00
15042.79 8.246832e+05 1.360500e+00
15042.88 -1.527415e+05 -4.287000e-01
15042.98 -7.485456e+05 -1.445100e+00
15043.07 1.418940e+05 5.797000e-01
15043.16 3.981606e+05 2.689000e+00
15043.26 1.852627e+05 4.202000e-01
15043.35 3.389220e+05 9.494000e-01
15043.44 5.746827e+05 2.628400e+00
15043.54 5.402706e+05 6.108100e+00
15043.63 3.863754e+05 2.496420e+01
15043.72 3.404219e+05 1.213160e+01
15043.82 3.841394e+05 4.938570e+01
15043.91 3.756017e+05 6.039940e+01
15044.00 3.778531e+05 6.942520e+01
15044.10 3.620471e+05 7.372840e+01
15044.19 3.721249e+05 8.104630e+01
15044.28 3.795366e+05 8.491140e+01
15044.38 3.765115e+05 8.579050e+01
15044.47 3.668829e+05 8.201260e+01
15044.56 3.672299e+05 7.845160e+01
15044.66 3.725810e+05 7.845900e+01
15044.75 3.734936e+05 8.010510e+01
15044.84 3.731130e+05 8.710130e+01
15044.94 3.706978e+05 9.335610e+01
15045.03 3.613999e+05 9.537780e+01
15045.12 3.671146e+05 9.917490e+01
15045.22 3.679167e+05 1.011485e+02
15045.31 3.575107e+05 1.005130e+02
15045.40 3.630186e+05 1.016256e+02
15045.50 3.711466e+05 1.040375e+02
15045.59 3.768523e+05 1.055607e+02
15045.68 3.673886e+05 1.032402e+02
15045.78 3.629221e+05 1.026068e+02
15045.87 3.645756e+05 1.040850e+02
15045.96 3.615825e+05 1.028242e+02
15046.06 3.564880e+05 1.007986e+02
15046.15 3.597005e+05 1.009792e+02
15046.24 3.579045e+05 9.969870e+01
15046.33 3.427884e+05 9.529270e+01
15046.43 3.319938e+05 9.193460e+01
15046.52 3.325111e+05 9.133870e+01
15046.61 3.246130e+05 8.791690e+01
15046.71 3.129896e+05 8.269570e+01
15046.80 3.031697e+05 7.616800e+01
15046.89 3.087873e+05 7.069150e+01
15046.99 2.988054e+05 5.845820e+01
15047.08 2.833057e+05 4.312730e+01
15047.17 2.907707e+05 2.913730e+01
15047.27 2.088013e+05 7.080300e+00
15047.36 2.189440e+05 6.108000e+00
15047.45 2.591563e+05 1.038970e+01
15047.55 2.857970e+05 3.463200e+01
15047.64 2.735188e+05 3.432190e+01
15047.73 2.660026e+05 3.277930e+01
15047.82 2.688757e+05 3.385590e+01
15047.92 2.750175e+05 3.956720e+01
15048.01 2.585855e+05 4.715130e+01
15048.10 2.661117e+05 6.393470e+01
15048.20 2.686815e+05 6.892210e+01
15048.29 2.736514e+05 5.443200e+01
15048.38 2.840049e+05 4.471220e+01
15048.48 2.917000e+05 4.186230e+01
15048.57 3.067830e+05 4.512400e+01
15048.66 3.027767e+05 5.318990e+01
15048.75 3.115891e+05 7.239140e+01
15048.85 3.116718e+05 8.135180e+01
15048.94 3.258891e+05 8.218400e+01
15049.03 3.248628e+05 7.851710e+01
15049.13 3.306237e+05 7.774470e+01
15049.22 3.382835e+05 8.295010e+01
15049.31 3.401637e+05 8.725580e+01
15049.41 3.437230e+05 8.818680e+01
15049.50 3.459023e+05 8.864520e+01
15049.59 3.391745e+05 8.575370e+01
15049.68 3.395401e+05 8.283670e+01
15049.78 3.661007e+05 8.439320e+01
15049.87 3.680161e+05 8.281820e+01
15049.96 3.716184e+05 8.326770e+01
15050.06 3.544794e+05 7.857430e+01
15050.15 3.518206e+05 7.641860e+01
15050.24 3.521793e+05 7.586270e+01
15050.33 3.506126e+05 7.647590e+01
15050.43 3.426866e+05 6.448260e+01
15050.52 3.513608e+05 3.609610e+01
15050.61 3.724763e+05 2.478290e+01
15050.71 3.054397e+05 1.133850e+01
15050.80 3.253484e+05 1.513600e+01
15050.89 3.483896e+05 1.623900e+01
15050.98 3.776953e+05 1.318930e+01
15051.08 3.625894e+05 1.578840e+01
15051.17 3.027355e+05 2.929260e+01
15051.26 3.025551e+05 5.690230e+01
15051.36 3.063128e+05 7.234800e+01
15051.45 3.034715e+05 7.220550e+01
15051.54 3.071714e+05 7.148010e+01
15051.63 3.010692e+05 6.799470e+01
15051.73 2.986363e+05 6.348700e+01
15051.82 3.042646e+05 5.919130e+01
15051.91 3.063405e+05 5.709120e+01
15052.00 3.058508e+05 6.122400e+01
15052.10 3.002843e+05 6.475950e+01
15052.19 3.150253e+05 7.134540e+01
15052.28 3.259338e+05 7.586570e+01
15052.37 3.214473e+05 7.655760e+01
15052.47 3.320341e+05 7.748050e+01
15052.56 3.454338e+05 7.626130e+01
15052.65 3.470418e+05 7.285040e+01
15052.75 3.574049e+05 7.200880e+01
15052.84 3.535934e+05 7.045100e+01
15052.93 3.489412e+05 6.914200e+01
15053.02 3.524986e+05 6.622430e+01
15053.12 3.622927e+05 5.947110e+01
15053.21 3.519391e+05 4.658780e+01
15053.30 3.372935e+05 3.142690e+01
15053.39 3.219673e+05 1.985910e+01
15053.49 3.135416e+05 1.439060e+01
15053.58 3.539567e+05 2.067350e+01
15053.67 3.797308e+05 3.595430e+01
15053.76 3.745527e+05 4.977180e+01
15053.86 3.817024e+05 6.395490e+01
15053.95 3.710345e+05 7.165710e+01
15054.04 3.742236e+05 7.836880e+01
15054.13 3.782357e+05 8.317840e+01
15054.23 3.880825e+05 8.877160e+01
15054.32 3.821296e+05 8.938620e+01
15054.41 3.836512e+05 9.081080e+01
15054.50 3.815413e+05 9.172860e+01
15054.60 3.727170e+05 9.017120e+01
15054.69 3.755822e+05 9.035430e+01
15054.78 3.789353e+05 9.198640e+01
15054.87 3.792643e+05 9.355290e+01
15054.97 3.778791e+05 9.536600e+01
15055.06 3.877597e+05 9.734360e+01
15055.15 3.824548e+05 9.576330e+01
15055.24 3.812136e+05 9.552310e+01
15055.34 3.877516e+05 9.714610e+01
15055.43 3.803539e+05 9.575430e+01
15055.52 3.827579e+05 9.516140e+01
15055.61 3.789009e+05 9.598570e+01
15055.71 3.815635e+05 9.713600e+01
15055.80 3.760554e+05 9.533660e+01
15055.89 3.853529e+05 9.612650e+01
15055.98 3.802786e+05 9.516430e+01
15056.08 3.750682e+05 9.416910e+01
15056.17 3.723557e+05 9.220480e+01
15056.26 3.680813e+05 9.087270e+01
15056.35 3.670819e+05 9.096450e+01
15056.45 3.692333e+05 9.145110e+01
15056.54 3.595224e+05 8.958780e+01
15056.63 3.570419e+05 8.886750e+01
15056.72 3.579501e+05 8.935020e+01
15056.81 3.623263e+05 9.113130e+01
15056.91 3.679545e+05 9.142820e+01
15057.00 3.773585e+05 9.163030e+01
15057.09 3.763368e+05 9.233000e+01
15057.18 3.636888e+05 8.934340e+01
15057.28 3.503005e+05 8.659340e+01
15057.37 3.701665e+05 8.978870e+01
15057.46 3.729102e+05 8.999120e+01
15057.55 3.636288e+05 8.657980e+01
15057.64 3.632366e+05 8.337840e+01
15057.74 3.703623e+05 7.959930e+01
15057.83 3.530996e+05 6.824950e+01
15057.92 3.450408e+05 6.018680e+01
15058.01 3.592245e+05 6.085030e+01
15058.11 3.743181e+05 6.603850e+01
15058.20 3.813993e+05 7.441490e+01
15058.29 3.707073e+05 7.860510e+01
15058.38 3.779786e+05 8.226170e+01
15058.47 3.733156e+05 8.199250e+01
15058.57 3.592713e+05 7.352120e+01
15058.66 3.688488e+05 6.836210e+01
15058.75 3.685250e+05 6.664440e+01
15058.84 3.749551e+05 7.033340e+01
15058.94 3.800931e+05 7.795840e+01
15059.03 3.783944e+05 8.388910e+01
15059.12 3.821248e+05 8.788460e+01
15059.21 3.666900e+05 8.538870e+01
15059.30 3.631606e+05 8.491600e+01
15059.40 3.750322e+05 8.564510e+01
15059.49 3.756575e+05 8.526420e+01
15059.58 3.757478e+05 8.264060e+01
15059.67 3.647365e+05 7.342300e+01
15059.76 3.668573e+05 6.888580e+01
15059.86 3.688857e+05 6.774530e+01
15059.95 3.843428e+05 7.217970e+01
15060.04 3.769043e+05 7.807860e+01
15060.13 3.714746e+05 8.386170e+01
15060.22 3.732927e+05 8.484410e+01
15060.32 3.851690e+05 8.543900e+01
15060.41 3.752499e+05 8.410000e+01
15060.50 3.753136e+05 8.431570e+01
15060.59 3.752998e+05 8.393760e+01
15060.69 3.849389e+05 8.560580e+01
15060.78 3.773405e+05 8.451920e+01
15060.87 3.831656e+05 8.585540e+01
15060.96 3.809570e+05 8.520890e+01
15061.05 3.766255e+05 8.403320e+01
15061.14 3.771410e+05 8.344780e+01
15061.24 3.763694e+05 8.286320e+01
15061.33 3.816805e+05 8.327750e+01
15061.42 3.743222e+05 8.263120e+01
15061.51 3.719761e+05 8.178790e+01
15061.60 3.819160e+05 8.206410e+01
15061.70 3.762216e+05 8.122110e+01
15061.79 3.723836e+05 8.050050e+01
15061.88 3.754484e+05 8.016980e+01
15061.97 3.854321e+05 8.146440e+01
15062.06 3.747711e+05 7.929640e+01
15062.16 3.669911e+05 7.812890e+01
15062.25 3.819768e+05 7.776190e+01
15062.34 3.725341e+05 7.534810e+01
15062.43 3.694759e+05 7.399220e+01
15062.52 3.692535e+05 7.267790e+01
15062.62 3.714343e+05 6.982220e+01
15062.71 3.676859e+05 6.711720e+01
15062.80 3.629184e+05 6.471490e+01
15062.89 3.662184e+05 6.482330e+01
15062.98 3.796100e+05 6.734170e+01
15063.07 3.830327e+05 6.609970e+01
15063.17 3.717921e+05 6.139150e+01
15063.26 3.746166e+05 5.982630e+01
15063.35 3.845645e+05 6.129240e+01
15063.44 3.857846e+05 6.210480e+01
15063.53 3.726684e+05 6.086150e+01
15063.63 3.745736e+05 4.910680e+01
15063.72 3.644270e+05 3.354520e+01
15063.81 4.026271e+05 3.047210e+01
15063.90 3.583189e+05 2.999770e+01
15063.99 3.882692e+05 2.978900e+01
15064.08 3.790516e+05 3.842470e+01
15064.18 3.797299e+05 5.443080e+01
15064.27 3.761406e+05 5.906310e+01
15064.36 3.796013e+05 5.493210e+01
15064.45 3.869971e+05 4.071250e+01
15064.54 3.604870e+05 2.815870e+01
15064.63 3.630530e+05 2.504460e+01
15064.73 3.887459e+05 2.671390e+01
15064.82 3.801637e+05 3.014790e+01
15064.91 3.906541e+05 4.325200e+01
15065.00 4.114419e+05 5.762800e+01
15065.09 4.068322e+05 5.911890e+01
15065.18 4.108113e+05 5.856670e+01
15065.28 4.074070e+05 5.617880e+01
15065.37 3.998388e+05 5.418350e+01
15065.46 4.089187e+05 5.451680e+01
15065.55 3.738300e+05 8.628370e+01
15065.64 4.080282e+05 5.050490e+01
15065.73 4.115383e+05 4.994600e+01
15065.83 4.088040e+05 4.949140e+01
15065.92 4.101240e+05 4.976290e+01
15066.01 3.834363e+05 8.913220e+01
15066.10 4.093289e+05 4.946540e+01
15066.19 3.714481e+05 8.793540e+01
15066.28 4.151045e+05 4.850120e+01
15066.38 4.156489e+05 4.749840e+01
15066.47 3.965707e+05 4.450370e+01
15066.56 3.892440e+05 4.328080e+01
15066.65 4.064251e+05 4.380700e+01
15066.74 4.035114e+05 4.175490e+01
15066.83 3.712845e+05 8.695990e+01
15066.92 3.705978e+05 8.568880e+01
15067.02 3.637367e+05 8.296820e+01
15067.11 3.676887e+05 8.173370e+01
15067.20 3.690920e+05 7.993070e+01
15067.29 3.683276e+05 7.687700e+01
15067.38 3.920964e+05 2.812990e+01
15067.47 4.020150e+05 2.477560e+01
15067.57 3.670736e+05 4.975130e+01
15067.66 3.403817e+05 3.116630e+01
15067.75 3.300134e+05 1.760040e+01
15067.84 3.681068e+05 1.202720e+01
15067.93 4.317157e+05 1.800340e+01
