22010.090000,1.028897,311
22010.240000,1.018033,305
22010.380000,1.007554,303
22010.520000,1.016069,305
22010.670000,1.018078,307
22010.810000,1.018070,309
22010.950000,1.008507,307
22011.100000,1.005801,301
22011.240000,1.009208,297
22011.380000,1.006478,297
22011.530000,1.002421,296
22011.670000,0.998140,297
22011.810000,1.014010,298
22011.960000,1.013087,301
22012.100000,1.008415,302
22012.240000,1.010720,306
22012.390000,1.011816,307
22012.530000,1.009440,306
22012.670000,0.998797,305
22012.810000,1.013799,311
22012.960000,1.016901,316
22013.100000,1.004698,315
22013.240000,1.005771,318
22013.390000,1.008854,319
22013.530000,1.008828,317
22013.670000,1.006918,315
22013.820000,1.008683,315
22013.960000,1.004296,315
22014.100000,1.005883,315
22014.240000,1.000589,311
22014.390000,1.002512,305
22014.530000,1.003102,299
22014.670000,0.996101,293
22014.820000,0.989812,287
22014.960000,0.994820,285
22015.100000,0.998886,282
22015.240000,1.002182,282
22015.390000,0.997128,281
22015.530000,0.996882,282
22015.670000,0.999638,288
22015.820000,1.003471,295
22015.960000,1.010238,302
22016.100000,1.009238,305
22016.240000,1.007076,305
22016.390000,1.005186,306
22016.530000,1.010749,307
22016.670000,1.006170,307
22016.810000,1.011235,307
22016.960000,1.013129,307
22017.100000,1.022809,308
22017.240000,1.022703,309
22017.380000,1.021038,311
22017.530000,1.012290,308
22017.670000,1.009297,303
22017.810000,1.023404,300
22017.950000,1.030322,301
22018.100000,1.016031,303
22018.240000,1.018125,310
22018.380000,1.017331,314
22018.520000,1.017418,317
22018.670000,1.010767,318
22018.810000,1.013904,318
22018.950000,1.013625,319
22019.090000,1.015097,318
22019.240000,1.015692,317
22019.380000,1.013484,311
22019.520000,1.011822,305
22019.660000,1.014274,298
22019.800000,1.008444,295
22019.950000,1.008157,288
22020.090000,1.013555,286
22020.230000,0.999997,286
22020.370000,1.000724,289
22020.520000,1.001196,293
22020.660000,0.997548,297
22020.800000,0.989396,298
22020.940000,0.999788,301
22021.080000,1.002011,304
22021.230000,0.998051,308
22021.370000,1.000131,311
22021.510000,1.002030,312
22021.650000,1.009909,316
22021.790000,1.014210,317
22021.940000,1.013568,316
22022.080000,1.009548,316
22022.220000,1.008796,317
22022.360000,1.008097,317
22022.500000,0.998180,316
22022.640000,0.998382,314
22022.790000,1.000483,311
22022.930000,1.002118,309
22023.070000,0.997746,306
22023.210000,0.994923,302
22023.350000,0.987743,292
22023.500000,0.983167,284
22023.640000,0.981920,283
22023.780000,0.971488,289
22023.920000,0.967669,301
22024.060000,0.974111,309
22024.200000,0.976358,313
22024.350000,0.978825,314
22024.490000,0.981304,313
22024.630000,0.979804,311
22024.770000,0.980067,310
22024.910000,0.977177,310
22025.050000,0.984685,312
22025.190000,0.982088,312
22025.340000,0.988713,313
22025.480000,0.994996,311
22025.620000,0.993376,308
22025.760000,1.002502,310
22025.900000,1.002721,312
22026.040000,1.004776,314
22026.180000,1.004420,314
22026.330000,0.998518,313
22026.470000,0.995217,311
22026.610000,0.997863,311
22026.750000,1.000388,311
22026.890000,1.000755,313
22027.030000,0.998840,314
22027.170000,0.999220,317
22027.320000,1.009528,323
22027.460000,1.011797,322
22027.600000,1.009989,323
22027.740000,1.002555,324
22027.880000,1.003511,324
22028.020000,1.009097,323
22028.160000,1.007451,321
22028.300000,1.013913,322
22028.440000,1.010337,323
22028.590000,1.004358,322
22028.730000,1.001186,324
22028.870000,0.996712,323
22029.010000,1.005826,324
22029.150000,1.007364,325
22029.290000,1.001820,323
22029.430000,1.002850,323
22029.570000,1.010547,323
22029.710000,1.010436,321
22029.850000,1.013729,319
22030.000000,1.015895,317
22030.140000,1.013399,319
22030.280000,1.008650,321
22030.420000,1.014655,323
22030.560000,1.028991,324
22030.700000,1.021593,322
22030.840000,1.023345,322
22030.980000,1.031581,323
22031.120000,1.025089,321
22031.260000,1.020518,320
22031.400000,1.016057,319
22031.540000,1.013061,314
22031.680000,1.015566,312
22031.820000,1.021414,312
22031.970000,1.016000,312
22032.110000,1.011670,310
22032.250000,1.013464,305
22032.390000,1.014621,298
22032.530000,1.015315,292
22032.670000,1.017538,279
22032.810000,1.014974,260
22032.950000,1.014727,235
22033.090000,1.019696,201
22033.230000,1.042332,163
22033.370000,1.036314,135
22033.510000,1.029137,132
22033.650000,1.007375,152
22033.790000,1.019408,188
22033.930000,1.011535,222
